date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:58	1035/1035	---M--	200	added ('OK')	text/html	etag:%226edd7169663e51fb0466049874490d67%22	https://storage.googleapis.com/strangeloop2017/slide1.html	./storage.googleapis.com/strangeloop2017/slide1.html	(from )
22:25:59	1035/1035	U-----	200	untouched ('OK')	text/html	etag:%2220663215f65bf95ace9acab8a3656e06%22	https://storage.googleapis.com/strangeloop2017/slide0.html	./storage.googleapis.com/strangeloop2017/slide0.html	(from )
22:25:59	1035/1035	---M--	200	added ('OK')	text/html	etag:%22108e7c755cb020f46e4b4eb96afff6af%22	https://storage.googleapis.com/strangeloop2017/slide2.html	./storage.googleapis.com/strangeloop2017/slide2.html	(from )
22:26:00	1860/1860	---M--	200	added ('OK')	text/html	etag:%22435b4457adf91281adc95f368a535b11%22	https://storage.googleapis.com/strangeloop2017/slide3.html	./storage.googleapis.com/strangeloop2017/slide3.html	(from )
22:26:01	1035/1035	---M--	200	added ('OK')	text/html	etag:%223514bd8f03b559ff6296c0a9fad82633%22	https://storage.googleapis.com/strangeloop2017/slide4.html	./storage.googleapis.com/strangeloop2017/slide4.html	(from )
22:26:02	2222/2222	---M--	200	added ('OK')	text/html	etag:%2281af76546d4545ca8491f34be97ee9ea%22	https://storage.googleapis.com/strangeloop2017/slide5.html	./storage.googleapis.com/strangeloop2017/slide5.html	(from )
22:26:03	1035/1035	---M--	200	added ('OK')	text/html	etag:%228426f9ac357047b424d5b9273577f86a%22	https://storage.googleapis.com/strangeloop2017/slide6.html	./storage.googleapis.com/strangeloop2017/slide6.html	(from )
22:26:04	1035/1035	---M--	200	added ('OK')	text/html	etag:%222247ea21014bba17aff5df620b76bba4%22	https://storage.googleapis.com/strangeloop2017/slide7.html	./storage.googleapis.com/strangeloop2017/slide7.html	(from )
22:26:05	1035/1035	---M--	200	added ('OK')	text/html	etag:%22e439e90f5b3b659f9c69dd95689a9c66%22	https://storage.googleapis.com/strangeloop2017/slide8.html	./storage.googleapis.com/strangeloop2017/slide8.html	(from )
22:26:06	1035/1035	---M--	200	added ('OK')	text/html	etag:%2214693007e78372d29f0ad736e2bbd859%22	https://storage.googleapis.com/strangeloop2017/slide9.html	./storage.googleapis.com/strangeloop2017/slide9.html	(from )
22:26:07	2229/2229	---M--	200	added ('OK')	text/html	etag:%22dd940e98342ecafcd850445a45105e75%22	https://storage.googleapis.com/strangeloop2017/slide10.html	./storage.googleapis.com/strangeloop2017/slide10.html	(from )
22:26:08	1037/1037	---M--	200	added ('OK')	text/html	etag:%225b4a1eb5cb9550b06c052376162ef347%22	https://storage.googleapis.com/strangeloop2017/slide11.html	./storage.googleapis.com/strangeloop2017/slide11.html	(from )
22:26:09	2678/2678	---M--	200	added ('OK')	text/html	etag:%226803a18b6765d8924f9617624ad08cb4%22	https://storage.googleapis.com/strangeloop2017/slide12.html	./storage.googleapis.com/strangeloop2017/slide12.html	(from )
22:26:10	1037/1037	---M--	200	added ('OK')	text/html	etag:%2231f8a82ff3f9573e8a57a57ba02d6e18%22	https://storage.googleapis.com/strangeloop2017/slide13.html	./storage.googleapis.com/strangeloop2017/slide13.html	(from )
22:26:11	1930/1930	---M--	200	added ('OK')	text/html	etag:%226dfd092b214db3024efabe6235dead99%22	https://storage.googleapis.com/strangeloop2017/slide14.html	./storage.googleapis.com/strangeloop2017/slide14.html	(from )
22:26:12	1037/1037	---M--	200	added ('OK')	text/html	etag:%22f3da7efc0ee394f98273efe315944c75%22	https://storage.googleapis.com/strangeloop2017/slide15.html	./storage.googleapis.com/strangeloop2017/slide15.html	(from )
22:26:14	1806/1806	---M--	200	added ('OK')	text/html	etag:%226e7f8b0908674722d1888873f1222c39%22	https://storage.googleapis.com/strangeloop2017/slide16.html	./storage.googleapis.com/strangeloop2017/slide16.html	(from )
